X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
12070.161747,3112.952973,-231.506872,12465.122575
11189.434457,-308.767193,3980.714827,11193.693789
5310.720300,3955.188733,-1338.985831,6621.726966
7782.166889,-2000.854862,-4609.165330,8035.268612
7967.216938,4437.805274,2368.566415,9119.795030
11621.082534,-354.322078,-3604.081474,11626.482847
8418.607375,1563.858297,-4773.553113,8562.628271
10691.647934,-2297.895882,-3666.079540,10935.797229
6099.726053,1938.535281,4186.055058,6400.357565
8200.774036,1361.463769,-4846.349480,8313.018609
4553.394140,-3087.676542,-1760.568073,5501.558382
11760.062473,3053.183631,-1664.120007,12149.938257
11366.740816,-125.912860,-3845.265626,11367.438182
8976.166980,-4152.283099,2714.592205,9890.046945
7359.034767,-2677.226453,4196.141021,7830.896129
5700.939018,-170.072384,4413.299395,5703.475283
5347.643731,-4104.752960,-898.680047,6741.386381
3953.177031,2486.376980,-1329.056051,4670.083417
5657.062123,4018.408482,-1761.293388,6939.017120
4003.841049,2840.807222,540.570161,4909.269683
5754.399635,1095.196631,4301.917647,5857.693302
10858.558242,-1845.459856,-3799.200035,11014.263896
5222.742722,-1117.226141,3960.591983,5340.902151
7703.438918,4992.220318,467.092194,9179.609734
6177.975191,2355.185766,-4001.203928,6611.677356
11738.041265,126.571358,3497.502387,11738.723655
4005.063239,2166.019448,1928.985305,4553.259469
6085.333703,-3807.618982,2589.531674,7178.387604
11967.699756,1502.729700,-2881.533707,12061.676252
9565.720980,-4822.829722,36.521556,10712.735617
4309.823339,1915.095055,-2669.391469,4716.160121
10190.666725,-3951.189410,2330.578903,10929.848400
7429.579628,4684.249956,1711.414090,8782.986457
5562.517440,1461.243686,-4079.785971,5751.246246
10043.851592,-3590.154930,2954.784455,10666.216163
8406.929493,1507.008592,4793.822835,8540.933111
5334.164901,-4172.734685,-413.529416,6772.372549
7250.080906,-2682.755609,4168.037381,7730.514265
9704.474604,-4241.387837,-2203.257256,10590.854456
11214.897644,1245.510631,-3768.289507,11283.848010
5661.874137,1513.472280,4119.430654,5860.666948
3895.381335,1455.455123,-2312.325084,4158.406589
5600.515927,-3879.820144,-1975.458625,6813.133126
5145.698637,3398.197089,2223.122483,6166.519108
10917.165062,-925.005873,4079.527528,10956.282620
11217.935848,-1195.909365,3784.263681,11281.501846
11767.064581,835.083696,-3369.778435,11796.659427
9701.570382,-3789.058521,2915.579582,10415.249990
7364.228505,-2726.777367,4160.884968,7852.845107
9928.497152,-3194.634347,3447.521190,10429.800780
4464.457537,2130.688827,-2724.689875,4946.838989
4406.152108,2038.130914,2713.923885,4854.704318
8885.025121,-4972.502798,94.264000,10181.819851
8563.925133,883.570389,4934.750341,8609.385014
8176.316653,4679.330862,1849.973083,9420.631153
8457.811486,2880.300562,4112.613028,8934.803102
9880.423427,-4369.268296,1777.847168,10803.391715
5522.039468,3697.213391,-2218.303050,6645.472650
9442.880574,-4507.216106,-1812.993101,10463.411994
11605.713414,3635.661052,58.731187,12161.850810
4222.641345,1595.743951,-2749.721309,4514.099987
11398.836553,-1409.946162,-3549.948464,11485.705157
8262.617799,917.906745,-4948.212145,8313.447281
11193.704001,3615.759866,-1690.812683,11763.193813
6035.927499,767.597055,4519.497049,6084.539918
11655.313424,1364.314348,3315.734479,11734.891761
7950.151717,4862.232004,-1291.776270,9319.131526
6304.458686,1028.691947,4579.714896,6387.832688
5778.620646,4080.905900,1785.523639,7074.337392
11098.509967,-225.114999,4053.906312,11100.792776
11638.498848,2475.536863,2619.292475,11898.862895
10140.419695,-3412.973638,3103.693678,10699.369171
11510.337821,-728.205985,-3651.314037,11533.349934
9003.989126,-4154.390767,-2700.364371,9916.187918
7542.746380,4983.458975,-425.028863,9040.347688
10954.846468,4158.818336,120.916569,11717.697346
10370.126829,-2700.615780,-3601.102950,10716.009333
4740.311455,-2526.149058,-2742.464112,5371.404076
4466.814859,-350.363962,-3447.400671,4480.534554
4367.766216,-2648.432740,-2062.603455,5107.991552
4127.745959,1595.121289,2619.955798,4425.234302
10426.940076,-3182.892326,-3141.605420,10901.921065
5032.653681,3974.077264,-20.590863,6412.557460
8372.344100,4140.731518,2847.821194,9340.332073
7342.151907,-2691.632095,4180.925667,7819.979410
10898.041819,-1362.674287,3972.244993,10982.904748
11883.139565,412.656751,3320.434042,11890.302415
4267.404095,2576.229030,-1968.108972,4984.746105
10028.418364,-3059.967339,-3516.258449,10484.873629
10188.656100,-2355.923319,3935.674994,10457.489556
7771.929109,-2088.160672,4567.179315,8047.564667
6197.674529,481.845156,-4625.573812,6216.377106
4660.982954,-2785.999387,2368.426226,5430.152362
4041.670473,882.988547,-2816.869590,4136.999999
4000.195851,2653.893010,1138.052284,4800.491116
9747.441145,-2840.680203,3826.299197,10152.934201
11799.239224,3125.460631,1427.348529,12206.168539
11689.242030,1010.944431,-3401.045895,11732.876368
11332.655387,-1877.740268,-3391.631016,11487.166170
11857.540258,1958.994241,2747.413423,12018.274394
5503.467724,1957.800174,-3823.876247,5841.330200
6950.843769,-3343.985029,3579.677450,7713.395166
9447.841115,-3498.050064,3366.934155,10074.624360
11592.620324,3171.277508,1800.763308,12018.562601
11983.207001,3221.156521,172.430484,12408.589741
10767.211646,-1757.681623,3907.836748,10909.733787
4482.435359,2135.579777,2743.480940,4965.171471
8230.038914,-4935.781183,-968.119057,9596.638808
12132.716419,2814.686320,-1148.063585,12454.929417
4066.283496,1793.470583,2382.814986,4444.232015
7716.874777,-1882.658276,-4652.859090,7943.208326
11174.281581,776.144775,-3924.491433,11201.203934
10972.739198,-547.462516,-4116.271231,10986.387974
8972.202651,-4164.710428,-2701.675425,9891.674953
8124.191750,3129.107767,-3944.348344,8705.963876
9978.254764,-2674.696900,-3835.661754,10330.516524
5089.921518,3770.074575,-1395.165835,6334.095308
5440.337502,4087.230775,-1195.892531,6804.610756
8022.849469,5030.366135,10.220728,9469.461287
4365.609334,-2440.912547,-2292.032032,5001.659617
11577.965339,716.805306,-3588.760090,11600.133242
8308.483299,1713.120393,4729.125790,8483.258584
8184.123291,4442.242074,-2371.986891,9312.002400
11087.588388,-2025.696004,-3529.968659,11271.116207
4510.343416,-126.217711,-3504.454615,4512.109112
4968.615204,3858.805439,711.983425,6291.066401
5533.869168,685.611068,-4263.919529,5576.178844
8113.345194,2059.273169,-4595.260716,8370.601903
5627.080549,-3803.207073,-2155.322418,6791.790600
8292.342973,370.391627,-5014.648164,8300.610937
4447.248470,-3074.077471,-1536.031662,5406.289971
10440.188247,-2340.096866,-3809.525009,10699.232868
9663.330671,-4248.443031,2212.073868,10556.004350
4471.132554,617.540140,-3408.603756,4513.577532
6088.347513,2686.723454,3740.442800,6654.807162
5299.298441,2986.460719,2910.232619,6082.886781
5956.608484,-3502.569461,2890.806189,6910.077963
5199.760078,-1235.202881,3905.040337,5344.457973
4900.584200,-1598.874782,3526.483350,5154.815813
7865.014811,-869.273935,4954.508073,7912.906871
6119.447484,1074.377927,-4492.879029,6213.044780
5515.752578,3103.301928,-2991.215192,6328.823695
12056.467844,1506.584647,2750.872918,12150.235149
7673.207168,3763.457082,-3316.807961,8546.444726
4462.405594,-2305.595140,-2569.597611,5022.831138
9831.347342,-2924.103352,3723.142855,10256.986447
5384.287243,-894.962985,4129.784912,5458.159750
8520.333771,-4892.950317,1104.243007,9825.326986
7389.676079,4959.487250,-450.993419,8899.653158
7910.378840,3273.967294,3814.440894,8561.130488
8647.968494,-4870.053708,1159.941748,9924.957541
4079.609081,-2571.636282,-1536.095997,4822.501780
11443.212368,3664.370295,931.265721,12015.603145
4755.852252,-2465.063318,2815.684174,5356.740408
7251.312644,4827.441520,-1136.292854,8711.241398
7928.197393,-1350.885294,-4844.879771,8042.462619
11856.241904,354.024603,3360.312877,11861.526272
4501.147607,1807.506176,-2995.507233,4850.505990
8679.852408,3149.769594,3890.119407,9233.682165
8192.616281,5034.294379,-98.796735,9615.772534
4115.967834,2758.810588,1298.124207,4955.020391
9525.733182,-4352.618325,-2097.739787,10473.054900
8991.894996,-4442.653311,-2208.551470,10029.523621
10440.319104,-3289.328415,-3029.120112,10946.229690
11531.680966,1341.345102,-3455.877369,11609.430330
9056.322991,-4545.322388,1945.459706,10132.963127
5056.321395,3630.455570,-1663.167807,6224.676192
8195.464386,-826.580410,-4966.019648,8237.042654
6094.735912,2750.562331,-3693.471625,6686.658282
5237.148037,-4069.613607,-691.546309,6632.456141
6553.788576,-2804.865525,3876.936598,7128.773759
6114.401064,-3935.849012,-2417.674656,7271.644093
5098.569152,-1416.234249,-3765.975670,5291.609098
6830.700815,-3306.923453,3572.594608,7589.085344
9563.627020,-3980.090306,2727.127509,10358.768297
7943.147273,-762.077041,-4974.076719,7979.620919
3943.656831,2176.074554,-1773.443658,4504.190234
5328.379379,-1776.873901,3792.845824,5616.841431
6070.912553,-4486.614657,993.434934,7548.886694
5030.545725,3929.034387,576.318787,6383.079312
10722.405791,-690.934020,-4252.266476,10744.644050
9737.320500,-3993.793787,-2600.226326,10524.533213
7410.248100,-1190.337636,4839.142608,7505.243540
9712.937695,-4773.610879,119.363796,10822.593011
10037.427953,-3084.686854,3487.339186,10500.726303
4746.333709,-2875.765672,-2377.868158,5549.568621
8087.001516,590.505328,-5001.063071,8108.531930
6033.992565,-3414.151888,3049.650027,6932.928631
8483.042981,-5011.862526,265.750081,9852.958145
4279.157182,241.256463,3245.863861,4285.952738
7246.410288,-1872.967969,4589.133488,7484.548822
5597.932956,3806.703343,2110.282477,6769.626557
7937.791628,891.529211,4949.208690,7987.700562
4124.109019,-303.750220,-3047.431662,4135.279846
8167.321032,4335.934057,2561.367897,9246.916080
11693.363032,-774.803524,3464.270667,11719.004203
3703.529795,2264.787128,817.090137,4341.128158
8589.204395,3656.260745,-3429.781547,9335.024091
8410.057884,-4902.751756,1097.407648,9734.785483
3804.395518,2282.414301,-1228.316392,4436.534718
5678.428288,3668.542409,2428.366676,6760.380998
3841.350654,2582.087213,-603.672306,4628.514796
10084.279443,-3929.425613,2464.495254,10822.803589
7929.168572,1569.302576,-4779.587752,8082.971287
5621.660823,4074.989037,1580.939812,6943.241754
11592.786686,-201.647270,-3643.573467,11594.540300
4165.416468,682.066411,-3034.950244,4220.889592
7495.153238,-1722.194045,4691.325576,7690.466461
11571.883411,126.023582,3664.315350,11572.569620
8082.125755,4640.447533,1949.145657,9319.576709
10899.669364,-474.914499,4167.721555,10910.010817
5342.474374,2994.613268,2940.480990,6124.519660
7617.203845,3816.311696,3239.339336,8519.743504
5665.909436,4127.316120,1505.514561,7009.798006
4231.762617,2909.883708,-1315.071708,5135.682821
3782.799324,2232.651455,-1225.456781,4392.528116
11875.740335,3232.645079,-880.136772,12307.851263
4146.610010,1271.768742,2809.926363,4337.253775
6126.793137,1304.019684,-4432.969534,6264.029173
8652.817109,3208.782441,3839.708814,9228.625503
11678.510839,2506.010276,-2533.103499,11944.358623
11319.364097,-126.778165,3887.753146,11320.074040
5278.705207,-1067.762531,-4017.066307,5385.614681
8209.664350,-5026.751085,-278.749321,9626.360434
8632.807550,-5005.022042,-17.320544,9978.758031
11627.877378,2142.969958,-2908.760121,11823.698768
8576.526000,-4903.755323,-1034.635620,9879.454160
5204.033067,3640.367928,1891.060463,6350.924249
11334.356684,2125.083301,3237.800913,11531.852430
5679.896876,1894.298716,-3971.436001,5987.453227
8010.722100,-1694.771300,4739.522711,8188.035071
7816.249160,3740.812255,-3353.074002,8665.300182
7984.550257,2036.886071,4598.350730,8240.263811
4500.701706,970.105367,3360.052608,4604.065624
4317.071860,563.949977,-3246.088319,4353.751144
4850.727370,-2681.058413,-2728.475273,5542.348801
6387.388510,-4090.676068,-2371.078911,7585.009076
6101.224040,179.998845,4610.024108,6103.878634
7511.940909,-891.911784,4918.010908,7564.705074
9458.291047,-4805.283010,666.681105,10608.959154
9901.487527,-3120.184360,-3526.687867,10381.474158
11067.145066,1499.897841,-3795.344565,11168.320977
5864.964543,-1197.926510,4334.888020,5986.053542
11130.654914,2213.069388,3374.737492,11348.530959
8913.944727,-4909.500039,788.665315,10176.522060
11920.618001,2498.645662,-2154.848217,12179.670097
7095.687935,-1782.349539,4596.779584,7316.116261
5001.194641,3687.518362,-1414.761975,6213.673591
5012.272831,3921.850517,560.285235,6364.258827
11771.233369,2952.760746,1814.603176,12135.927284
11259.715050,-1350.882540,3695.391119,11340.461483
4137.274618,2935.102199,929.054142,5072.658690
10779.431961,-2578.765313,-3413.588046,11083.599774
9186.169489,-4726.760154,-1354.855483,10330.923068
4077.374442,918.254270,2857.727644,4179.494377
5932.335994,-911.646734,-4438.234652,6001.975518
7676.521930,5014.856873,-89.565045,9169.393568
5032.779220,-1907.275272,-3484.037988,5382.059610
7894.504987,2662.209472,4267.323356,8331.300514
5772.755218,-910.116606,4357.249578,5844.058097
11794.123269,2559.945852,-2305.930690,12068.747509
4187.671547,2496.418372,1911.387353,4875.315135
10164.288942,-3576.861532,2889.610159,10775.282276
11974.807771,2629.344881,1898.060508,12260.076494
4330.422614,-3307.992869,-207.304600,5449.346460
7587.018915,4523.550130,-2136.052671,8833.196579
11216.657175,3893.111445,-781.849235,11873.066786
4402.173810,616.433965,3337.380176,4445.123743
4199.942564,920.705296,3021.919178,4299.676242
11308.139145,1120.089655,3737.074356,11363.477098
4612.508506,-1965.467303,-3028.540875,5013.810571
5579.634835,4147.920043,-1286.656967,6952.522246
6714.610541,-3790.195036,-2996.824022,7710.484623
5267.170746,-1399.088796,3899.705501,5449.819917
5114.724850,3818.628760,1310.670515,6382.972340
3925.018373,1154.030874,2526.316986,4091.155886
4118.611160,-2430.830500,-1853.466525,4782.456985
12047.472742,1886.961896,-2526.357978,12194.352162
5537.276178,-177.636815,4314.741799,5540.124756
11241.145906,-1719.261818,-3557.602664,11371.860995
9518.448155,-3725.591166,3082.433273,10221.589154
6078.716861,2212.919817,-4037.025526,6468.988544
3845.357709,2656.608468,-110.762227,4673.793370
11548.483885,1855.689510,-3182.833541,11696.626163
7543.847347,4961.689164,613.790126,9029.285252
9219.662584,-4874.287495,620.957618,10428.847336
6815.536150,-3285.003234,3586.853738,7565.895800
5901.204233,2022.839724,4037.050534,6238.276360
12134.742872,2098.305245,-2201.526354,12314.823161
3744.230803,1952.476292,1541.558060,4222.727552
11683.135686,1016.363434,3413.273869,11727.261150
3894.265966,2733.291072,39.023048,4757.750256
5001.203118,3757.310948,1228.985920,6255.351164
5735.340535,-337.769033,4419.001649,5745.277972
3962.165786,909.059050,-2682.693922,4065.113292
5523.404421,-3910.745041,-1815.612552,6767.711813
11934.981189,2693.036943,1891.286848,12235.040824
10367.246072,-3477.666323,-2865.035199,10934.987616
3839.600688,2485.836229,913.585264,4574.048010
5070.809890,3962.721313,563.324798,6435.547618
7736.763647,4833.508341,-1360.617304,9122.516901
9646.008496,-4746.969963,715.914009,10750.776890
11921.639190,3233.590053,677.721646,12352.391898
3998.992912,-2866.914611,-341.169855,4920.482060
6977.523673,-3156.386072,-3754.830492,7658.238024
7499.449905,4880.607447,-1050.147377,8947.741499
7995.732059,3395.974715,-3710.190928,8687.023393
4715.910036,-1927.276622,-3170.503654,5094.526734
8360.245116,3053.717159,-3995.192163,8900.499249
5883.590804,-3594.919876,2725.705241,6894.932172
11897.215269,2417.874090,2290.599705,12140.421997
5993.257762,-257.929803,-4551.656357,5998.805413
11160.209157,-2136.322548,-3395.750244,11362.840422
5844.148068,2711.547554,-3576.649669,6442.558248
11861.651612,1029.490070,-3213.447715,11906.243268
7632.740494,4585.455770,-2021.013441,8904.219902
8311.255668,4178.973221,-2796.060917,9302.730134
11133.019896,-748.878512,3964.223187,11158.178661
6993.804979,-1855.488654,4544.040456,7235.754711
4618.531810,-2675.051283,-2434.344160,5337.296642
10840.655192,-2116.056357,3673.041470,11045.247825
4470.211314,-2749.498945,-2103.768496,5248.098098
11927.640574,2710.901930,1867.467461,12231.827293
5200.961159,-814.695373,4015.171815,5264.382730
11414.627021,-937.980671,-3690.137682,11453.100793
10801.640888,-2705.468156,3294.863477,11135.304388
5609.875766,1302.415457,-4162.826276,5759.079104
3946.495495,2081.966314,1890.613131,4461.996238
8858.213596,-4962.367585,389.566023,10153.474290
9818.357581,-3419.062653,-3281.542411,10396.640563
8018.919479,4525.589731,2207.954222,9207.824500
5732.703527,-4209.022491,1373.472403,7111.944885
4243.483034,1391.977298,2887.029803,4465.954440
9591.127160,-4606.417458,1407.762701,10639.962500
4171.460560,92.841264,-3116.987920,4172.493584
6076.202707,-4243.342556,1772.588876,7411.220911
4200.341817,2674.000763,1680.641183,4979.272182
3877.534930,1687.408014,-2110.538865,4228.785043
10436.762054,-3407.137626,2891.850450,10978.824571
11286.032602,-1352.143839,3672.862316,11366.742051
8185.211193,288.430240,-5025.024482,8190.291465
8065.415191,4393.145253,-2460.436430,9184.260854
5900.512800,931.423901,-4422.493573,5973.575293
9835.458021,-3193.823884,3494.181998,10341.022458
7325.825212,4960.863060,291.347457,8847.478586
10470.961735,-1584.941102,4160.172870,10590.235028
11551.692549,2664.212531,2546.623358,11854.941129
